token,token_id,freq
doc,6539,1
doe,6540,1
brie,6541,1
mands,6542,1
brid,6543,1
operated,6544,1
nonstandard,6545,1
ponent,6546,1
cult,6547,1
surround,6548,1
knows,6549,1
forward,6550,1
scaffold,6551,1
success-,6552,1
scopes,6553,1
prakash,6554,1
dimensional,6555,1
usc,6556,1
mak-,6557,1
motivates,6558,1
usu,6559,1
weaknesses,6560,1
jian,6561,1
partof,6562,1
concentrates,6563,1
picking,6564,1
masateru,6565,1
dsc,6566,1
scenario-based,6567,1
paradigm,6568,1
notating,6569,1
rephrased,6570,1
high-density,6571,1
cluttering,6572,1
uncommon,6573,1
rogrammers,6574,1
categorize,6575,1
assisting,6576,1
opposed,6577,1
rapidly,6578,1
unchanged-matched,6579,1
cell-editing,6580,1
pattern-specific,6581,1
nesma,6582,1
observer,6583,1
man4,6584,1
fluent,6585,1
male,6586,1
switching,6587,1
worlds,6588,1
participated,6589,1
ernst,6590,1
tscoupdjicoupt,6591,1
scan,6592,1
remember,6593,1
partition,6594,1
dwheeler,6595,1
np-complete,6596,1
comments3,6597,1
comments2,6598,1
controller,6599,1
controlled,6600,1
mand,6601,1
cuss,6602,1
seeks,6603,1
expe-,6604,1
grossman,6605,1
thiagarajan,6606,1
surprise,6607,1
richness,6608,1
tractors,6609,1
enderton,6610,1
discrete,6611,1
achieving,6612,1
converse,6613,1
mar-,6614,1
non-contributors,6615,1
giessl,6616,1
spectrograph,6617,1
lucian,6618,1
thentication,6619,1
separates,6620,1
dents,6621,1
commas,6622,1
sliwers,6623,1
easy-to-customize,6624,1
fitzgerald,6625,1
transformers,6626,1
exceptional,6627,1
pentium,6628,1
delays,6629,1
iltering,6630,1
methodinvocation,6631,1
facetted,6632,1
co-pi,6633,1
mitigated,6634,1
ansac-,6635,1
uniquely,6636,1
lots,6637,1
state-,6638,1
implantation,6639,1
pcidevs,6640,1
tomic,6641,1
null-guard,6642,1
nformation,6643,1
pennings,6644,1
information-gathering,6645,1
portfolio,6646,1
ver,6647,1
edg,6648,1
vfs,6649,1
rhdbs,6650,1
een,6651,1
vga,6652,1
atching,6653,1
eff,6654,1
item-size,6655,1
rchitecture,6656,1
pasttern,6657,1
irwin,6658,1
xemacs,6659,1
hands,6660,1
egg,6661,1
sharable,6662,1
ntrol,6663,1
strate,6664,1
zimmerman,6665,1
naoki-o,6666,1
shortest,6667,1
biased,6668,1
proportional,6669,1
cocoa,6670,1
iwsm,6671,1
boston,6672,1
usefulness,6673,1
eid,6674,1
io_apic,6675,1
weimer,6676,1
symphony,6677,1
computers,6678,1
scql,6679,1
ug-introducing,6680,1
us-based,6681,1
gigabuck,6682,1
official,6683,1
prising,6684,1
ohio,6685,1
ethics,6686,1
struction,6687,1
diately,6688,1
stub,6689,1
partitions,6690,1
sttf,6691,1
loose,6692,1
xamining,6693,1
pankai,6694,1
intentionally,6695,1
fails,6696,1
cipher,6697,1
partition-,6698,1
immutab,6699,1
alleviated,6700,1
nology,6701,1
berkeley,6702,1
gaussian,6703,1
localization,6704,1
collins-sussman,6705,1
nakae,6706,1
weak-,6707,1
cumulated,6708,1
newly,6709,1
responding,6710,1
tried,6711,1
projec,6712,1
dync,6713,1
lock-in,6714,1
aspectbrowser,6715,1
aper,6716,1
mber,6717,1
mariani,6718,1
pertinent,6719,1
programmed,6720,1
jspacco,6721,1
dialog-,6722,1
locational,6723,1
ncluding,6724,1
cen-,6725,1
iments,6726,1
link-,6727,1
administer,6728,1
deployment,6729,1
thoroughly,6730,1
perbolic,6731,1
weighing,6732,1
author2,6733,1
x86,6734,1
taining,6735,1
ess,6736,1
cent,6737,1
est,6738,1
grupo,6739,1
exploitation,6740,1
sumner,6741,1
ete,6742,1
time-line,6743,1
d-85072,6744,1
alphabetical,6745,1
schemata,6746,1
remedies,6747,1
etx,6748,1
visualization-based,6749,1
deriva-,6750,1
woody,6751,1
substituted,6752,1
joseph,6753,1
krishnamurthy,6754,1
grune,6755,1
abstracting,6756,1
supportive,6757,1
libnspr4,6758,1
mlearn,6759,1
harder,6760,1
dead-ends,6761,1
sturm,6762,1
adjacent,6763,1
yossi,6764,1
caller,6765,1
binary-level,6766,1
myers,6767,1
structure-,6768,1
monotonic,6769,1
exp,6770,1
mspx,6771,1
jeremybennett,6772,1
over-clumping,6773,1
transaction-based,6774,1
guarantee,6775,1
waterfall,6776,1
nificant,6777,1
visualiz-,6778,1
suf-,6779,1
ness,6780,1
consensus,6781,1
fetched,6782,1
seamonk-,6783,1
studentship,6784,1
ight,6785,1
greenish,6786,1
sues,6787,1
jarke,6788,1
oader,6789,1
cially,6790,1
experimenting,6791,1
codase,6792,1
representa-,6793,1
occur-,6794,1
ational,6795,1
racy,6796,1
uences,6797,1
product-family,6798,1
oppo-,6799,1
news,6800,1
worksho,6801,1
realization,6802,1
grey,6803,1
massively,6804,1
super-,6805,1
brightness,6806,1
gree,6807,1
nition,6808,1
greg,6809,1
entercriticalsection,6810,1
superconstructorinvocation,6811,1
fac,6812,1
instruments,6813,1
embed,6814,1
fax,6815,1
denoting,6816,1
simulated,6817,1
lowest,6818,1
feasibility,6819,1
libgtkada,6820,1
studi,6821,1
ntage,6822,1
stude,6823,1
statistica,6824,1
gain,6825,1
envi-,6826,1
fct,6827,1
wel,6828,1
fdc,6829,1
wer,6830,1
quadratic,6831,1
script-driven,6832,1
proceeded,6833,1
sider,6834,1
olution,6835,1
protocol,6836,1
olumn,6837,1
enrich,6838,1
dict,6839,1
pler,6840,1
elem,6841,1
fff,6842,1
eled,6843,1
granular-,6844,1
viewers,6845,1
jfoster,6846,1
personally,6847,1
antoniol,6848,1
issue-,6849,1
manifesting,6850,1
crucial,6851,1
generator,6852,1
acm-sigmod,6853,1
intelligible,6854,1
api-level,6855,1
ran-,6856,1
win,6857,1
recommender,6858,1
brows-,6859,1
vibha,6860,1
archit,6861,1
fil,6862,1
conversely,6863,1
evaluates,6864,1
time-scale,6865,1
laven,6866,1
grou,6867,1
finder,6868,1
interpretation,6869,1
av,6870,1
intermediate,6871,1
plicate,6872,1
rence,6873,1
virus,6874,1
cluded,6875,1
deferenced,6876,1
bs,6877,1
timeframe,6878,1
bu,6879,1
developm,6880,1
develops,6881,1
enabling,6882,1
cg,6883,1
e0,6884,1
sub-patterns,6885,1
cp,6886,1
e3,6887,1
e5,6888,1
fly,6889,1
pearson,6890,1
skeptical,6891,1
da,6892,1
font,6893,1
provi,6894,1
convienient,6895,1
objectweb,6896,1
widely-used,6897,1
hicss,6898,1
d-66041,6899,1
accomplished,6900,1
startup,6901,1
novices,6902,1
wor,6903,1
workbench,6904,1
eb,6905,1
ec,6906,1
ep,6907,1
eu,6908,1
ew,6909,1
elps,6910,1
fl,6911,1
gaus,6912,1
fo,6913,1
fou,6914,1
ft,6915,1
fu,6916,1
plot,6917,1
terval,6918,1
skill,6919,1
pattern-,6920,1
divide,6921,1
ga,6922,1
orean,6923,1
contend,6924,1
covers,6925,1
interpretative,6926,1
fork,6927,1
www-306,6928,1
libkern,6929,1
poland,6930,1
hp,6931,1
hicon,6932,1
ht,6933,1
researc,6934,1
localvariable,6935,1
frb,6936,1
ia,6937,1
fre,6938,1
ic,6939,1
annabi,6940,1
fro,6941,1
hkagdi,6942,1
ip,6943,1
ir,6944,1
iv,6945,1
esses,6946,1
halting,6947,1
mikkonen,6948,1
gave,6949,1
affinity,6950,1
progressively,6951,1
pezze,6952,1
time-intervals,6953,1
limi-,6954,1
m-,6955,1
ftp,6956,1
kr,6957,1
bibliographies,6958,1
kx,6959,1
seqs-pre,6960,1
chronologically,6961,1
troublesome,6962,1
ld,6963,1
beautifiers,6964,1
erations,6965,1
non-selected,6966,1
dist,6967,1
unmonitored,6968,1
photos,6969,1
bypassing,6970,1
input-transactions,6971,1
picked,6972,1
md,6973,1
entri,6974,1
non-academic,6975,1
mt,6976,1
uwaterloo,6977,1
pathname,6978,1
ne,6979,1
p1,6980,1
p2,6981,1
nu,6982,1
careful,6983,1
firstlinenumber,6984,1
head,6985,1
dialog,6986,1
imported,6987,1
suzuki,6988,1
bricks,6989,1
ou,6990,1
the-,6991,1
intelligent,6992,1
perspectives,6993,1
ph,6994,1
epositories,6995,1
pl,6996,1
pm,6997,1
increasingly,6998,1
r4,6999,1
r5,7000,1
r9,7001,1
determination,7002,1
stakeholder,7003,1
brant,7004,1
pelmt-,7005,1
freeze,7006,1
log-entry,7007,1
masate-t,7008,1
lifetimes1,7009,1
s6,7010,1
lementation,7011,1
thei,7012,1
proj-,7013,1
rc,7014,1
tatara,7015,1
bridge,7016,1
singular,7017,1
ry,7018,1
saarbr,7019,1
modularisation,7020,1
sp,7021,1
accountability,7022,1
pierce,7023,1
closed-source,7024,1
u3,7025,1
u4,7026,1
calendar,7027,1
issuing,7028,1
unions,7029,1
intern,7030,1
decision,7031,1
sz,7032,1
closes,7033,1
flower,7034,1
track-back,7035,1
intere,7036,1
tm,7037,1
copy-text,7038,1
tp,7039,1
rarel,7040,1
ty,7041,1
tokenize,7042,1
military,7043,1
w5,7044,1
w6,7045,1
w7,7046,1
usual,7047,1
reasonably,7048,1
prolo,7049,1
wa,7050,1
frustrating,7051,1
qual-,7052,1
gao,7053,1
ged-files,7054,1
specializing,7055,1
top-left,7056,1
dataflavor,7057,1
christoph,7058,1
teach,7059,1
qualitatively,7060,1
xa,7061,1
sigplan-sigact,7062,1
jisimd,7063,1
tab-delimited,7064,1
desktops,7065,1
tigated,7066,1
xt,7067,1
mathe-,7068,1
acknowledgment,7069,1
localities,7070,1
seminar,7071,1
ya,7072,1
fruitful,7073,1
loned,7074,1
exceptionclass,7075,1
compare-plug-,7076,1
scans,7077,1
seke,7078,1
owever,7079,1
inten-,7080,1
n-kiku,7081,1
propo,7082,1
class-level,7083,1
k-gram,7084,1
ged,7085,1
north,7086,1
yusuf,7087,1
locates,7088,1
site4,7089,1
src_new,7090,1
krishnan,7091,1
seamonkeybrowser,7092,1
ctags,7093,1
thor,7094,1
pleasantly,7095,1
yielding,7096,1
birth-marking,7097,1
gfk,7098,1
forcing,7099,1
expertsexchange1,7100,1
post-identification,7101,1
reminders,7102,1
quate,7103,1
developerproject,7104,1
sound,7105,1
overval-,7106,1
non-programming,7107,1
alext,7108,1
apostolico,7109,1
brace,7110,1
judged,7111,1
sent,7112,1
minimum-support,7113,1
sep-,7114,1
send,7115,1
contacted,7116,1
seqs,7117,1
het-,7118,1
hers,7119,1
asynchronous,7120,1
contrasting,7121,1
weblogs,7122,1
gerard,7123,1
ser-,7124,1
illustrating,7125,1
auditing,7126,1
imme-,7127,1
analysi,7128,1
berkley,7129,1
persistent,7130,1
change-relevant,7131,1
explorations,7132,1
overfit,7133,1
rethinking,7134,1
gmx,7135,1
cedures,7136,1
rsion,7137,1
registerclassa,7138,1
pruned,7139,1
on-the-fly,7140,1
timeline,7141,1
cided,7142,1
inherits-from,7143,1
language-aware,7144,1
tronger,7145,1
replicated,7146,1
wrap,7147,1
posing,7148,1
cross-references,7149,1
cross-referencer,7150,1
completeness,7151,1
adjectives,7152,1
dominate,7153,1
jakarta,7154,1
lutions,7155,1
two-version,7156,1
contributes,7157,1
ares,7158,1
remarked,7159,1
ckages,7160,1
evalua-,7161,1
young,7162,1
fetching,7163,1
hypothesize,7164,1
re-interpretation,7165,1
treedist,7166,1
gro,7167,1
test-first,7168,1
tains,7169,1
industry-,7170,1
desig,7171,1
delivered,7172,1
braces,7173,1
usher,7174,1
normalize,7175,1
automaton,7176,1
cicyt,7177,1
ular,7178,1
hundred,7179,1
instant,7180,1
ility,7181,1
denser,7182,1
anding,7183,1
scriptions,7184,1
analyz-,7185,1
llopez-sna-short,7186,1
predecessors,7187,1
prevents,7188,1
mur-,7189,1
poznan,7190,1
sscoh,7191,1
nerated,7192,1
overviews,7193,1
objec,7194,1
resource-consuming,7195,1
class-foo,7196,1
interfile,7197,1
izes,7198,1
straight-forward,7199,1
ahmed,7200,1
policies,7201,1
restoring,7202,1
accidentally,7203,1
spitzer,7204,1
busy,7205,1
bust,7206,1
sacrifices,7207,1
tied,7208,1
unisi,7209,1
lippe,7210,1
inter-objects,7211,1
mmers,7212,1
applicat,7213,1
wall,7214,1
formalp,7215,1
acorn,7216,1
deallocated,7217,1
lesser,7218,1
tivated,7219,1
tsager,7220,1
unnecessarily,7221,1
critically,7222,1
volu,7223,1
cross-projects,7224,1
sophisticated,7225,1
illegalargumentexception,7226,1
fount,7227,1
retropropagated,7228,1
waterloo,7229,1
anyway,7230,1
assyst,7231,1
inhibit,7232,1
summarized,7233,1
entirely,7234,1
adf83d,7235,1
disparate,7236,1
extensively,7237,1
granularities,7238,1
attend,7239,1
accounting,7240,1
secure,7241,1
seman-,7242,1
foun-,7243,1
immense,7244,1
henkel,7245,1
mments,7246,1
preserves,7247,1
allegedly,7248,1
warn,7249,1
eference,7250,1
measur-,7251,1
vides,7252,1
maletic,7253,1
ends,7254,1
ting,7255,1
ancement,7256,1
steady,7257,1
attenuate,7258,1
rthy,7259,1
reilly,7260,1
fan-out,7261,1
longer-term,7262,1
paring,7263,1
tips,7264,1
recently-added,7265,1
pozna,7266,1
hem,7267,1
hey,7268,1
jrobbins,7269,1
dangling,7270,1
tigate,7271,1
doubles,7272,1
merits,7273,1
pussinen,7274,1
alien,7275,1
triangle,7276,1
deficient,7277,1
yin,7278,1
engines1,7279,1
sabrams,7280,1
chat,7281,1
non-abstract,7282,1
er254489,7283,1
omit-,7284,1
double-,7285,1
tity,7286,1
deadlines,7287,1
analyzers,7288,1
disseratation,7289,1
unibe,7290,1
emphasis,7291,1
vectors,7292,1
belonged,7293,1
submit-,7294,1
beck,7295,1
lugano,7296,1
stipend,7297,1
shepherd,7298,1
pmatching,7299,1
attachment,7300,1
oncept,7301,1
restore,7302,1
hereafter,7303,1
valued,7304,1
liminary,7305,1
cher,7306,1
ernational,7307,1
investiga-,7308,1
harvested,7309,1
advance,7310,1
kiviat,7311,1
class-cohesion,7312,1
dlcl16,7313,1
node-,7314,1
appro-,7315,1
lacked,7316,1
cours,7317,1
siena,7318,1
hot,7319,1
rcv1,7320,1
dooms,7321,1
summing,7322,1
dambros,7323,1
overcoming,7324,1
assemble,7325,1
underscore,7326,1
predication,7327,1
mimetype,7328,1
ased,7329,1
misplaced,7330,1
putting,7331,1
nongnu,7332,1
furthe,7333,1
stein,7334,1
super-pattern,7335,1
averages,7336,1
mem-,7337,1
super-linear,7338,1
pattern-dr,7339,1
exposed,7340,1
grants,7341,1
htm,7342,1
stacktraceentry,7343,1
visualiza-,7344,1
enu-,7345,1
classfiles,7346,1
asis,7347,1
trusively,7348,1
erage,7349,1
spectacular,7350,1
hue,7351,1
non-global,7352,1
generaliz-,7353,1
cisions,7354,1
reposit,7355,1
non-fixes,7356,1
chos,7357,1
stets,7358,1
evolvability,7359,1
reached,7360,1
acting,7361,1
dences,7362,1
inference,7363,1
comparisons2,7364,1
morpho-,7365,1
non-contiguous,7366,1
generalize,7367,1
inspec-,7368,1
tetsuy-o,7369,1
promis-,7370,1
anonymously,7371,1
well-modularized,7372,1
fire-,7373,1
pseudo-projection,7374,1
mend,7375,1
classinstancecreation,7376,1
orbiten,7377,1
single-exit,7378,1
egularly,7379,1
execu-,7380,1
supplementary,7381,1
human-created,7382,1
debrecen,7383,1
accepts,7384,1
relaxing,7385,1
change-prone,7386,1
ikely,7387,1
xeon,7388,1
profilers,7389,1
event-id,7390,1
mirroing,7391,1
iviewerdescription,7392,1
besz,7393,1
surveys,7394,1
problem-solving,7395,1
ameliorating,7396,1
ateless,7397,1
nouns,7398,1
prentice,7399,1
disjunction,7400,1
socket,7401,1
modularize,7402,1
annoy,7403,1
scalab,7404,1
ditionals,7405,1
understandably,7406,1
osium,7407,1
rtifacts,7408,1
fujiwara,7409,1
near-miss,7410,1
syntac-,7411,1
thereby,7412,1
understandable,7413,1
createload,7414,1
freq,7415,1
iam,7416,1
toshihiro,7417,1
temperature,7418,1
uence,7419,1
intervening,7420,1
thorough,7421,1
bmvit,7422,1
coordinated,7423,1
circumvent,7424,1
independence,7425,1
indents,7426,1
lopes,7427,1
revealing,7428,1
overplotting,7429,1
guis,7430,1
jjamor,7431,1
plagiarisms,7432,1
ruhe,7433,1
dinh-,7434,1
functio,7435,1
ied,7436,1
modifiers,7437,1
ig-,7438,1
cartesian,7439,1
ier,7440,1
below2,7441,1
self-communication,7442,1
inferior,7443,1
euclidean,7444,1
tynan,7445,1
superimposed,7446,1
publicized,7447,1
fair,7448,1
layouts,7449,1
read_root_dirent,7450,1
compatible,7451,1
mbining,7452,1
deutsche,7453,1
ilies,7454,1
underneath,7455,1
aeehassa,7456,1
tography,7457,1
annie,7458,1
awdtools,7459,1
nineties,7460,1
mendhekar,7461,1
isolated,7462,1
reposito,7463,1
by_class,7464,1
non-public,7465,1
undergo,7466,1
sitory,7467,1
keywo,7468,1
zeller2,7469,1
zeller1,7470,1
appearance,7471,1
fam-,7472,1
fake,7473,1
forgot,7474,1
nalyses,7475,1
execute-after,7476,1
polk,7477,1
stringent,7478,1
jijji,7479,1
preferable,7480,1
gating,7481,1
aca-,7482,1
ill,7483,1
ponding,7484,1
trausmuth,7485,1
parent-child,7486,1
reinserted,7487,1
gation,7488,1
teresting,7489,1
introducti,7490,1
egard,7491,1
seemingly,7492,1
tsunoda,7493,1
enforced,7494,1
underscores,7495,1
sub-sampling,7496,1
tricky,7497,1
ins,7498,1
ucturally,7499,1
stages,7500,1
weave,7501,1
pope,7502,1
miscfsufs,7503,1
shaker,7504,1
ates,7505,1
ior,7506,1
raleigh,7507,1
johann,7508,1
hierachies,7509,1
unsatisfactory,7510,1
ipa,7511,1
no-space,7512,1
unhandy,7513,1
virtually,7514,1
ploited,7515,1
hyadohis,7516,1
shortly,7517,1
e-07,7518,1
is-,7519,1
e-03,7520,1
cross-checking,7521,1
deter-,7522,1
successors,7523,1
openbsd3,7524,1
irb,7525,1
it-,7526,1
model-view-controller,7527,1
holistic,7528,1
jimwr,7529,1
grating,7530,1
mandat,7531,1
kyotanabe,7532,1
characterization,7533,1
citizens,7534,1
nine,7535,1
controls,7536,1
iso,7537,1
unch,7538,1
fortunately,7539,1
unkno,7540,1
authentica-,7541,1
text-analysis,7542,1
concluding,7543,1
e-14,7544,1
interleaved,7545,1
wrapping,7546,1
nullify,7547,1
traceability,7548,1
article,7549,1
sensi-,7550,1
secutive,7551,1
instruction-level,7552,1
joining,7553,1
annota-,7554,1
cir-,7555,1
skipped,7556,1
factoring,7557,1
ive,7558,1
semi-,7559,1
postlazyinit,7560,1
zyl,7561,1
shorten,7562,1
timate,7563,1
change-status,7564,1
liang,7565,1
wernick,7566,1
klingmon,7567,1
erature,7568,1
isolation,7569,1
resented,7570,1
catholic,7571,1
dundant,7572,1
nith,7573,1
algorithmics,7574,1
disregards,7575,1
yellow-,7576,1
demographic,7577,1
nist,7578,1
salton,7579,1
tributes,7580,1
libexec,7581,1
shan,7582,1
isfactory,7583,1
inconve-,7584,1
predic-,7585,1
plausibility,7586,1
rec-,7587,1
adaptable,7588,1
nity,7589,1
criterium,7590,1
pointe,7591,1
ref-,7592,1
ppr-2004-42,7593,1
correspon-,7594,1
non-leaves,7595,1
kraut,7596,1
bug-related,7597,1
lewis,7598,1
contingent,7599,1
contac,7600,1
milestone,7601,1
productive,7602,1
abbreviated,7603,1
voice-over-ip,7604,1
refe,7605,1
dutta,7606,1
refl,7607,1
morphisms,7608,1
sacrificing,7609,1
ministration,7610,1
noting,7611,1
reek,7612,1
preceeding,7613,1
rings,7614,1
acquiri,7615,1
predecessor,7616,1
openness,7617,1
surements,7618,1
unchanging,7619,1
reorder-,7620,1
copyright2005acm1-59593-123-6,7621,1
netinet,7622,1
jdi,7623,1
single-version,7624,1
nected,7625,1
comunicaciones,7626,1
shifted,7627,1
source-level,7628,1
centered,7629,1
brenda,7630,1
erval,7631,1
klosch,7632,1
estimates,7633,1
worry,7634,1
bounded,7635,1
parties,7636,1
reid,7637,1
ecauth,7638,1
leaving,7639,1
pdg-based,7640,1
shop,7641,1
life-cycle,7642,1
michelle,7643,1
thout,7644,1
disappear,7645,1
comput,7646,1
plains,7647,1
rele,7648,1
learned,7649,1
resolving,7650,1
complemented,7651,1
data-sets,7652,1
terfaces,7653,1
penti,7654,1
penta,7655,1
icse-21,7656,1
gene,7657,1
masaru,7658,1
qualifiers,7659,1
computer-mediated,7660,1
sunday,7661,1
omen,7662,1
diffi-,7663,1
nged-file,7664,1
southeastern,7665,1
non-profit,7666,1
icse-18,7667,1
resea,7668,1
freedom,7669,1
pilable,7670,1
nient,7671,1
partite,7672,1
icant,7673,1
hotter,7674,1
hudepohl,7675,1
katara,7676,1
pment,7677,1
duces,7678,1
totally,7679,1
separat,7680,1
england,7681,1
efficie,7682,1
masano,7683,1
glimpse,7684,1
phrase,7685,1
catchup,7686,1
hungfuch,7687,1
correction,7688,1
omit,7689,1
administrator,7690,1
discards,7691,1
sheer,7692,1
veloping,7693,1
compliment,7694,1
ade-,7695,1
inline,7696,1
front,7697,1
koskinen,7698,1
augu,7699,1
tistical,7700,1
recipes,7701,1
adequately,7702,1
inadequacy,7703,1
astonishing,7704,1
in-an,7705,1
mozillasourcecommon,7706,1
sub-structure,7707,1
drive,7708,1
traits,7709,1
project6,7710,1
jsp,7711,1
in-a1,7712,1
incorrect,7713,1
entered,7714,1
incompatibility,7715,1
hassan4,7716,1
digits,7717,1
testimonial,7718,1
plat-,7719,1
pository,7720,1
opensuse,7721,1
two-step,7722,1
differentiate,7723,1
party,7724,1
trained,7725,1
side-effect,7726,1
olivier,7727,1
contri-,7728,1
reproducing,7729,1
help-,7730,1
icipating,7731,1
realm,7732,1
prompt,7733,1
merges,7734,1
bugzilla-schema,7735,1
reposi,7736,1
counsell,7737,1
smalltalk-80,7738,1
type-name,7739,1
composi-,7740,1
autom,7741,1
iles,7742,1
forward-directed,7743,1
ality,7744,1
messaging,7745,1
tlds,7746,1
pends,7747,1
iled,7748,1
crawlmap,7749,1
experi,7750,1
christopher,7751,1
judgement,7752,1
reporters,7753,1
proportion,7754,1
thinking,7755,1
viously,7756,1
everything,7757,1
composing,7758,1
macos,7759,1
anonymize,7760,1
affordable,7761,1
lsi-00-72-r,7762,1
reapply,7763,1
functional-,7764,1
traditionally,7765,1
in-a,7766,1
lute,7767,1
in-b,7768,1
subcon-,7769,1
falls,7770,1
carsten,7771,1
timestamped,7772,1
classifiers,7773,1
jisimtji,7774,1
zisman,7775,1
administrators,7776,1
peripheral,7777,1
seamon,7778,1
poker,7779,1
platfor,7780,1
testname,7781,1
mozilla-dev,7782,1
spaces1,7783,1
manipula-,7784,1
back-,7785,1
parents,7786,1
tudor,7787,1
consumed,7788,1
pursuer,7789,1
fter,7790,1
var-,7791,1
programmer-written,7792,1
console,7793,1
plays,7794,1
isofs,7795,1
sistemas,7796,1
supposing,7797,1
collect-,7798,1
publishing,7799,1
informally,7800,1
unlogged,7801,1
testthreeofakind,7802,1
pixmap,7803,1
ked,7804,1
concatenated,7805,1
ken,7806,1
extension-intention,7807,1
kato,7808,1
macro-evolution,7809,1
structors,7810,1
loads,7811,1
lighter,7812,1
vate,7813,1
tightly,7814,1
point-to-,7815,1
degra-,7816,1
iteratively,7817,1
estimations,7818,1
attachme,7819,1
uous,7820,1
claiming,7821,1
subsections,7822,1
graph-,7823,1
non-leaf,7824,1
inquiries,7825,1
formations,7826,1
hint,7827,1
decompose,7828,1
inventory,7829,1
a-1040,7830,1
richattributecomparison,7831,1
singleton,7832,1
assista,7833,1
contours,7834,1
hips,7835,1
specially,7836,1
sight,7837,1
prelazyinit,7838,1
lending,7839,1
plagiarism,7840,1
accumu-,7841,1
banker,7842,1
formalparameter,7843,1
pitfalls,7844,1
arallel,7845,1
logging,7846,1
multi-database,7847,1
notifications,7848,1
managerial,7849,1
confidentiality,7850,1
overseas,7851,1
sectio,7852,1
econo-,7853,1
cient,7854,1
high-quality,7855,1
sity,7856,1
tangled,7857,1
opportu-,7858,1
estimat,7859,1
manber,7860,1
adequate,7861,1
leaders,7862,1
crashes,7863,1
jianyong,7864,1
surprisingly,7865,1
lect,7866,1
enumerated,7867,1
eberlein,7868,1
tiveness,7869,1
collaborat,7870,1
reflexion,7871,1
timestamps,7872,1
inclusion,7873,1
paris,7874,1
ogical,7875,1
greatest,7876,1
mediated,7877,1
sourcesafe,7878,1
changed-paths,7879,1
kernel-source,7880,1
out-b,7881,1
informat,7882,1
resembled,7883,1
scien,7884,1
fifty,7885,1
asserts,7886,1
steyaert,7887,1
deadlock1,7888,1
extracti,7889,1
docu-,7890,1
notably,7891,1
extracte,7892,1
scribed,7893,1
fp-growth,7894,1
spanning,7895,1
feeding,7896,1
jpei,7897,1
may17,7898,1
beliefs,7899,1
throw,7900,1
re-computation,7901,1
brevity,7902,1
accumulated,7903,1
inaccessible,7904,1
applica,7905,1
nierstrasz,7906,1
correla-,7907,1
super-type,7908,1
dennyd,7909,1
pollock,7910,1
semantics-preserving,7911,1
single-entry,7912,1
manuals,7913,1
misrepresented,7914,1
qualifiedname,7915,1
discs,7916,1
lent,7917,1
anticipation,7918,1
de-fg02-,7919,1
other-,7920,1
pie-charts,7921,1
cktk,7922,1
ystems,7923,1
translation,7924,1
realizes,7925,1
personnel,7926,1
automata,7927,1
fearing,7928,1
asm-i386,7929,1
myth,7930,1
er25176,7931,1
c66908a,7932,1
went,7933,1
snip-,7934,1
riculum,7935,1
malpohl,7936,1
langua,7937,1
automat-,7938,1
spots,7939,1
strip-trailing-cr,7940,1
successor,7941,1
prepro-,7942,1
sub-sequence,7943,1
tistics,7944,1
inavigatable,7945,1
study-,7946,1
acquiring,7947,1
createnode,7948,1
succession,7949,1
mozillasourceunixonly,7950,1
monkeyxptoolkit,7951,1
implemen-,7952,1
globalization,7953,1
cheap,7954,1
noisy,7955,1
undoubtedly,7956,1
supermethodinvocation,7957,1
capital,7958,1
basking,7959,1
keywor,7960,1
uncecessary,7961,1
arrows,7962,1
lets,7963,1
prac,7964,1
lan,7965,1
spoon,7966,1
control-based,7967,1
lat,7968,1
tower,7969,1
lay,7970,1
advan,7971,1
aligns,7972,1
differs,7973,1
wales,7974,1
half-life,7975,1
trong,7976,1
artificially,7977,1
rections,7978,1
de-fg02-01er25510,7979,1
compiler-independent,7980,1
leve,7981,1
quer,7982,1
reconstructs,7983,1
ognized,7984,1
front-ends,7985,1
platform-,7986,1
distrib,7987,1
rahul,7988,1
led,7989,1
ymized,7990,1
lem,7991,1
lexi,7992,1
pulling-up,7993,1
optimizing,7994,1
lex,7995,1
ered,7996,1
pace,7997,1
frac-,7998,1
merg-,7999,1
rendered,8000,1
decision-making,8001,1
thirty,8002,1
dists,8003,1
icability,8004,1
non-compilable,8005,1
builder,8006,1
fraught,8007,1
pqsql,8008,1
formative,8009,1
demanded,8010,1
insurance,8011,1
item-,8012,1
importantly,8013,1
lin,8014,1
outsource,8015,1
earlie,8016,1
traversed,8017,1
homes,8018,1
prio,8019,1
sentations,8020,1
acquired,8021,1
tension,8022,1
doubt,8023,1
alphabetically,8024,1
employing,8025,1
sumes,8026,1
roberts,8027,1
away,8028,1
motivation,8029,1
outsourc-,8030,1
srivastava,8031,1
cp-miner,8032,1
critiquing,8033,1
heatmaps,8034,1
fund,8035,1
lly,8036,1
paid,8037,1
cles,8038,1
conducts,8039,1
verses,8040,1
aspect-,8041,1
limerick,8042,1
zation,8043,1
linux-2,8044,1
whoever,8045,1
eleni,8046,1
poline,8047,1
suppressing,8048,1
mean-,8049,1
recom-,8050,1
initialisation,8051,1
ggui,8052,1
dekhtyar,8053,1
code-web,8054,1
ceiver,8055,1
roach,8056,1
contradiction,8057,1
speeded-up,8058,1
prob,8059,1
funding,8060,1
impracticable,8061,1
biff,8062,1
prog,8063,1
doma,8064,1
